prompt_id,mode,baseline_impl,draft_model,target_model,strategy,candidate_length_k,top_k,top_p,temperature,n,prompt_chars_mean,generated_tokens_mean,acceptance_rate_mean,top1_match_rate_mean,avg_accepted_prefix_length_mean,total_generation_time_mean,tokens_per_s_mean,proposed_tokens_mean,accepted_tokens_mean,accepted_tokens_per_draft_second_mean,rejection_events_mean,verify_rounds_mean,draft_time_mean,verify_time_mean,rebuild_time_mean,draft_time_ratio_mean,verify_time_ratio_mean,rebuild_time_ratio_mean,target_decode_step_time_mean,draft_decode_step_time_mean,draft_target_latency_ratio_mean,prompt_chars_std,generated_tokens_std,acceptance_rate_std,top1_match_rate_std,avg_accepted_prefix_length_std,total_generation_time_std,tokens_per_s_std,proposed_tokens_std,accepted_tokens_std,accepted_tokens_per_draft_second_std,rejection_events_std,verify_rounds_std,draft_time_std,verify_time_std,rebuild_time_std,draft_time_ratio_std,verify_time_ratio_std,rebuild_time_ratio_std,target_decode_step_time_std,draft_decode_step_time_std,draft_target_latency_ratio_std
explain_sd_simple,speculative,manual,EleutherAI/pythia-14m,EleutherAI/pythia-1.4b,top_p,8,,0.9,1.0,3,45.0,128.0,0.11061383690648738,0.05197490275729012,0.8629567227472142,11.50254782040914,11.147249393062603,538.3333333333334,59.333333333333336,12.114923205596964,68.66666666666667,69.0,4.910582145055135,2.626563310623169,2.8029672304789224,0.4270417693471023,0.2282321303985279,0.2435332046412552,0.04357291758060455,0.01123104803264141,0.2577529496817685,0.0,0.0,0.00922390674013488,0.0033977198545292954,0.07165405002862986,0.48265818393937776,0.45960250434641686,23.213980461973534,2.494438257849294,0.9223559315897502,2.494438257849294,2.943920288775949,0.1714338982753137,0.141975284909098,0.1616453407074698,0.0038046646296341093,0.002777024741084457,0.00413343029243339,0.0,0.0,0.0
sampling_diff,baseline,hf,,EleutherAI/pythia-1.4b,greedy,,,,1.0,3,77.0,128.0,,,,4.920975049336751,26.49395721691677,,,,,,0.0,4.920975049336751,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.681851155484397,3.4966255460701277,,,,,,0.0,0.681851155484397,0.0,0.0,0.0,0.0,,,
sampling_diff,baseline,manual,,EleutherAI/pythia-1.4b,greedy,,,,1.0,3,77.0,128.0,,,,4.39961576461792,29.10197869492844,,,,,,0.0,4.39961576461792,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.07562873875216579,0.49618362952231193,,,,,,0.0,0.07562873875216579,0.0,0.0,0.0,0.0,,,
sampling_diff,speculative,manual,EleutherAI/pythia-14m,EleutherAI/pythia-1.4b,greedy,1,,,1.0,3,77.0,128.0,0.5542168674698795,0.5542168674698795,0.5542168674698795,7.262174208958943,17.64095709916729,83.0,46.0,58.63220094278603,37.0,83.0,0.7855549653371176,2.8645618756612143,3.508256117502848,0.10815842220535164,0.3945089448384383,0.4829696972498994,0.04191574268043041,0.011874524876475334,0.2832951086423026,0.0,0.0,0.0,0.0,0.0,0.21221531160165955,0.5263697268967716,0.0,0.0,2.108699802522376,0.0,0.0,0.027899042758118536,0.07677810986356176,0.1336284603526074,0.001446249965431212,0.004897753166740437,0.005424692913909905,0.0,0.0,0.0
sampling_diff,speculative,manual,EleutherAI/pythia-14m,EleutherAI/pythia-1.4b,greedy,2,,,1.0,3,77.0,128.0,0.43795620437956206,0.43795620437956206,0.8695652173913043,7.270034233729045,17.620065685960316,137.0,60.0,44.77898665155036,45.0,69.0,1.3417186737060547,2.7862775325775146,3.0316423575083413,0.18451976251351987,0.38334441101454686,0.41697480213013394,0.04191574268043041,0.011874524876475334,0.2832951086423026,0.0,0.0,0.0,0.0,0.0,0.20341614835077004,0.48414769927757795,0.0,0.0,1.6389859417351793,0.0,0.0,0.04931649878741514,0.06366005452835441,0.09905982603890832,0.0025739313511845482,0.005610976031320739,0.005053052456686557,0.0,0.0,0.0
sampling_diff,speculative,manual,EleutherAI/pythia-14m,EleutherAI/pythia-1.4b,greedy,4,,,1.0,3,77.0,128.0,0.28870292887029286,0.28870292887029286,1.15,7.499586264292399,17.069632240066856,239.0,69.0,29.53018871965892,52.0,60.0,2.3370123704274497,2.4106478691101074,2.605683167775472,0.31161282629888515,0.3215162422032122,0.3473902841219625,0.04191574268043041,0.011874524876475334,0.2832951086423026,0.0,0.0,0.0,0.0,0.0,0.08157831217616109,0.18607763176277173,0.0,0.0,0.3978978228922229,0.0,0.0,0.031204960138807504,0.04084977140683104,0.06505398122886442,0.001472324151877733,0.008294794405205547,0.004917991387579822,0.0,0.0,0.0
sampling_diff,speculative,manual,EleutherAI/pythia-14m,EleutherAI/pythia-1.4b,greedy,6,,,1.0,3,77.0,128.0,0.21052631578947367,0.21052631578947367,1.263157894736842,8.400431950887045,15.240812886331085,342.0,72.0,21.03498148812295,53.0,57.0,3.4233999252319336,2.3351574738820395,2.496685028076172,0.4075588165371998,0.2779626562237774,0.29717042894373236,0.04191574268043041,0.011874524876475334,0.2832951086423026,0.0,0.0,0.0,0.0,0.0,0.12800188666043336,0.22977436177622992,0.0,0.0,0.2620587877790275,0.0,0.0,0.04256473769219316,0.08577414100760519,0.08026618796030383,0.003699983388864819,0.008829391329499213,0.006938394572927105,0.0,0.0,0.0
sampling_diff,speculative,manual,EleutherAI/pythia-14m,EleutherAI/pythia-1.4b,greedy,8,,,1.0,3,77.0,128.0,0.1592920353982301,0.1592920353982301,1.263157894736842,8.746516307195028,14.644735373622199,452.0,72.0,17.380069375496465,53.0,57.0,4.1449934641520185,2.1496365865071616,2.2880942026774087,0.4739410921254933,0.24573820529207382,0.26157179194959745,0.04191574268043041,0.011874524876475334,0.2832951086423026,0.0,0.0,0.0,0.0,0.0,0.23110724537968166,0.39127781541686774,0.0,0.0,0.4118029694563273,0.0,0.0,0.09781197985602817,0.07424068121904895,0.08028477545444224,0.00206561385710191,0.0036038259107471302,0.004733592331437468,0.0,0.0,0.0
sampling_diff,baseline,hf,,EleutherAI/pythia-1.4b,top_k,,50,,1.0,3,77.0,104.33333333333333,,,,3.7754948139190674,27.57556302225333,,,,,,0.0,3.7754948139190674,0.0,0.0,1.0,0.0,,,,0.0,33.46972097616325,,,,1.1939940314321706,0.20789560758579442,,,,,,0.0,1.1939940314321706,0.0,0.0,0.0,0.0,,,
sampling_diff,baseline,manual,,EleutherAI/pythia-1.4b,top_k,,50,,1.0,3,77.0,128.0,,,,4.463510115941365,28.677612357787897,,,,,,0.0,4.463510115941365,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.020898986071257068,0.13459349307704213,,,,,,0.0,0.020898986071257068,0.0,0.0,0.0,0.0,,,
